created_at,full_text,sentiment
2023-09-21 12:35:00+00:00,"['mengadopsi', 'program', 'menaikkan', 'kemakmuran', 'meningkatkan', 'sekolah', 'asuransi', 'kesehatan', 'peluang', 'usaha', 'titipan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:35:00+00:00,"['program', 'yg', 'menaikkan', 'kemakmuran', 'menambah', 'pendidikan', 'asuransi', 'kesehatan', 'kesempatan', 'pekerjaan', 'titipan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:35:00+00:00,"['mengadopsi', 'kebijakan', 'menaikkan', 'kesejahteraan', 'menambah', 'pendidikan', 'asuransi', 'kesehatan', 'peluang', 'usaha', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:35:00+00:00,"['program', 'yg', 'mengurangi', 'kemiskinan', 'meningkatkan', 'pendidikan', 'asuransi', 'kesehatan', 'peluang', 'usaha', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:35:00+00:00,"['kebijakan', 'yg', 'menghilangkan', 'kemiskinan', 'meningkatkan', 'sekolah', 'asuransi', 'kesehatan', 'kesempatan', 'usaha', 'titipan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:35:00+00:00,"['mengadopsi', 'kebijakan', 'yg', 'menghilangkan', 'kemiskinan', 'menambah', 'pendidikan', 'asuransi', 'kesehatan', 'peluang', 'usaha', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:35:00+00:00,"['program', 'yg', 'menaikkan', 'kesejahteraan', 'meningkatkan', 'sekolah', 'asuransi', 'kesehatan', 'lapangan', 'usaha', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:35:00+00:00,"['program', 'mengurangi', 'kemiskinan', 'meningkatkan', 'pendidikan', 'asuransi', 'kesehatan', 'peluang', 'pekerjaan', 'titipan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:35:00+00:00,"['mengadopsi', 'program', 'menghilangkan', 'kemiskinan', 'menambah', 'pendidikan', 'asuransi', 'kesehatan', 'peluang', 'usaha', 'titipan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:35:00+00:00,"['kebijakan', 'mengurangi', 'kemiskinan', 'memajukan', 'pendidikan', 'asuransi', 'kesehatan', 'peluang', 'pekerjaan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:34:00+00:00,"['kebijakan', 'menaikkan', 'kemakmuran', 'menambah', 'pendidikan', 'asuransi', 'kesehatan', 'lapangan', 'usaha', 'harapan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:34:00+00:00,"['kebijakan', 'yg', 'mengurangi', 'kemiskinan', 'memajukan', 'pendidikan', 'asuransi', 'kesehatan', 'lapangan', 'usaha', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:34:00+00:00,"['mengadopsi', 'program', 'menaikkan', 'kesejahteraan', 'memajukan', 'sekolah', 'asuransi', 'kesehatan', 'lapangan', 'usaha', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:34:00+00:00,"['program', 'menaikkan', 'kemakmuran', 'memajukan', 'pendidikan', 'asuransi', 'kesehatan', 'kesempatan', 'usaha', 'titipan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:34:00+00:00,"['program', 'yg', 'menghilangkan', 'kemiskinan', 'memajukan', 'pendidikan', 'asuransi', 'kesehatan', 'lapangan', 'pekerjaan', 'titipan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:34:00+00:00,"['mengadopsi', 'kebijakan', 'yg', 'menghilangkan', 'kemiskinan', 'meningkatkan', 'pendidikan', 'asuransi', 'kesehatan', 'kesempatan', 'pekerjaan', 'titipan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:34:00+00:00,"['mengadopsi', 'kebijakan', 'yg', 'menaikkan', 'kemakmuran', 'memajukan', 'sekolah', 'asuransi', 'kesehatan', 'peluang', 'pekerjaan', 'titipan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:34:00+00:00,"['program', 'yg', 'menaikkan', 'kesejahteraan', 'meningkatkan', 'pendidikan', 'asuransi', 'kesehatan', 'lapangan', 'pekerjaan', 'harapan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:34:00+00:00,"['kebijakan', 'menaikkan', 'kesejahteraan', 'memajukan', 'pendidikan', 'asuransi', 'kesehatan', 'lapangan', 'pekerjaan', 'titipan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:34:00+00:00,"['program', 'mengurangi', 'kemiskinan', 'memajukan', 'sekolah', 'asuransi', 'kesehatan', 'kesempatan', 'pekerjaan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:34:00+00:00,"['mengadopsi', 'program', 'yg', 'mengurangi', 'kemiskinan', 'meningkatkan', 'sekolah', 'asuransi', 'kesehatan', 'peluang', 'usaha', 'harapan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:34:00+00:00,"['program', 'yg', 'menaikkan', 'kesejahteraan', 'menambah', 'sekolah', 'asuransi', 'kesehatan', 'kesempatan', 'pekerjaan', 'titipan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:34:00+00:00,"['kebijakan', 'yg', 'menghilangkan', 'kemiskinan', 'menambah', 'pendidikan', 'asuransi', 'kesehatan', 'lapangan', 'pekerjaan', 'titipan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:33:00+00:00,"['program', 'yg', 'menaikkan', 'kesejahteraan', 'memajukan', 'pendidikan', 'asuransi', 'kesehatan', 'peluang', 'pekerjaan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'kompakbekerja', 'menangkanrakyat']",2
2023-09-21 12:33:00+00:00,"['kebijakan', 'yg', 'menaikkan', 'kesejahteraan', 'menambah', 'pendidikan', 'asuransi', 'kesehatan', 'kesempatan', 'usaha', 'harapan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'kompakbekerja', 'menangkanrakyat']",2
2023-09-21 12:33:00+00:00,"['kebijakan', 'yg', 'mengurangi', 'kemiskinan', 'menambah', 'sekolah', 'asuransi', 'kesehatan', 'kesempatan', 'pekerjaan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:33:00+00:00,"['program', 'yg', 'menaikkan', 'kesejahteraan', 'meningkatkan', 'sekolah', 'asuransi', 'kesehatan', 'kesempatan', 'usaha', 'harapan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:33:00+00:00,"['kebijakan', 'yg', 'menaikkan', 'kemakmuran', 'meningkatkan', 'pendidikan', 'asuransi', 'kesehatan', 'lapangan', 'usaha', 'harapan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:33:00+00:00,"['mengadopsi', 'program', 'menaikkan', 'kemakmuran', 'menambah', 'pendidikan', 'asuransi', 'kesehatan', 'lapangan', 'pekerjaan', 'titipan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:32:00+00:00,"['kebijakan', 'yg', 'mengurangi', 'kemiskinan', 'menambah', 'sekolah', 'asuransi', 'kesehatan', 'lapangan', 'usaha', 'titipan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:32:00+00:00,"['program', 'yg', 'menghilangkan', 'kemiskinan', 'meningkatkan', 'pendidikan', 'asuransi', 'kesehatan', 'peluang', 'usaha', 'titipan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:32:00+00:00,"['program', 'yg', 'menaikkan', 'kesejahteraan', 'meningkatkan', 'sekolah', 'asuransi', 'kesehatan', 'kesempatan', 'pekerjaan', 'harapan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'kompakbekerja', 'menangkanrakyat']",2
2023-09-21 12:32:00+00:00,"['program', 'yg', 'mengurangi', 'kemiskinan', 'menambah', 'sekolah', 'asuransi', 'kesehatan', 'lapangan', 'usaha', 'harapan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:32:00+00:00,"['mengadopsi', 'program', 'menghilangkan', 'kemiskinan', 'menambah', 'pendidikan', 'asuransi', 'kesehatan', 'kesempatan', 'pekerjaan', 'titipan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:32:00+00:00,"['program', 'yg', 'menaikkan', 'kesejahteraan', 'memajukan', 'sekolah', 'asuransi', 'kesehatan', 'kesempatan', 'pekerjaan', 'titipan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:31:00+00:00,"['mengadopsi', 'program', 'yg', 'menghilangkan', 'kemiskinan', 'memajukan', 'sekolah', 'asuransi', 'kesehatan', 'kesempatan', 'pekerjaan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:31:00+00:00,"['kebijakan', 'yg', 'menaikkan', 'kemakmuran', 'menambah', 'pendidikan', 'asuransi', 'kesehatan', 'lapangan', 'usaha', 'harapan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'kompakbekerja', 'menangkanrakyat']",2
2023-09-21 12:31:00+00:00,"['kebijakan', 'yg', 'menghilangkan', 'kemiskinan', 'memajukan', 'sekolah', 'asuransi', 'kesehatan', 'peluang', 'usaha', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:31:00+00:00,"['mengadopsi', 'program', 'mengurangi', 'kemiskinan', 'memajukan', 'sekolah', 'asuransi', 'kesehatan', 'kesempatan', 'usaha', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:31:00+00:00,"['program', 'yg', 'menaikkan', 'kemakmuran', 'meningkatkan', 'sekolah', 'asuransi', 'kesehatan', 'lapangan', 'usaha', 'titipan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:31:00+00:00,"['kebijakan', 'mengurangi', 'kemiskinan', 'memajukan', 'pendidikan', 'asuransi', 'kesehatan', 'lapangan', 'pekerjaan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:31:00+00:00,"['mengadopsi', 'program', 'yg', 'menaikkan', 'kesejahteraan', 'menambah', 'pendidikan', 'asuransi', 'kesehatan', 'peluang', 'pekerjaan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:31:00+00:00,"['program', 'yg', 'menghilangkan', 'kemiskinan', 'menambah', 'pendidikan', 'asuransi', 'kesehatan', 'lapangan', 'pekerjaan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:31:00+00:00,"['program', 'menghilangkan', 'kemiskinan', 'memajukan', 'pendidikan', 'asuransi', 'kesehatan', 'kesempatan', 'pekerjaan', 'harapan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:31:00+00:00,"['mengadopsi', 'kebijakan', 'yg', 'menaikkan', 'kesejahteraan', 'menambah', 'sekolah', 'asuransi', 'kesehatan', 'kesempatan', 'usaha', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:31:00+00:00,"['kebijakan', 'mengurangi', 'kemiskinan', 'menambah', 'pendidikan', 'asuransi', 'kesehatan', 'lapangan', 'usaha', 'titipan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:01+00:00,"['program', 'yg', 'menaikkan', 'kesejahteraan', 'meningkatkan', 'pendidikan', 'asuransi', 'kesehatan', 'peluang', 'pekerjaan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:01+00:00,"['kebijakan', 'yg', 'mengurangi', 'kemiskinan', 'meningkatkan', 'sekolah', 'asuransi', 'kesehatan', 'lapangan', 'pekerjaan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:01+00:00,"['kebijakan', 'yg', 'menaikkan', 'kemakmuran', 'meningkatkan', 'sekolah', 'asuransi', 'kesehatan', 'kesempatan', 'pekerjaan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:01+00:00,"['program', 'yg', 'menghilangkan', 'kemiskinan', 'meningkatkan', 'sekolah', 'asuransi', 'kesehatan', 'peluang', 'usaha', 'harapan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:01+00:00,"['mengadopsi', 'program', 'yg', 'menaikkan', 'kemakmuran', 'meningkatkan', 'sekolah', 'asuransi', 'kesehatan', 'kesempatan', 'pekerjaan', 'harapan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'kompakbekerja', 'menangkanrakyat']",2
2023-09-21 12:30:01+00:00,"['program', 'yg', 'mengurangi', 'kemiskinan', 'menambah', 'pendidikan', 'asuransi', 'kesehatan', 'peluang', 'usaha', 'harapan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:01+00:00,"['kebijakan', 'mengurangi', 'kemiskinan', 'menambah', 'pendidikan', 'asuransi', 'kesehatan', 'lapangan', 'usaha', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:01+00:00,"['mengadopsi', 'kebijakan', 'menghilangkan', 'kemiskinan', 'menambah', 'pendidikan', 'asuransi', 'kesehatan', 'kesempatan', 'usaha', 'titipan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:01+00:00,"['kebijakan', 'yg', 'mengurangi', 'kemiskinan', 'menambah', 'sekolah', 'asuransi', 'kesehatan', 'kesempatan', 'pekerjaan', 'harapan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:01+00:00,"['kebijakan', 'yg', 'menaikkan', 'kesejahteraan', 'meningkatkan', 'pendidikan', 'asuransi', 'kesehatan', 'peluang', 'usaha', 'titipan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:01+00:00,"['program', 'menaikkan', 'kesejahteraan', 'meningkatkan', 'pendidikan', 'asuransi', 'kesehatan', 'kesempatan', 'pekerjaan', 'titipan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:01+00:00,"['mengadopsi', 'kebijakan', 'yg', 'menghilangkan', 'kemiskinan', 'memajukan', 'sekolah', 'asuransi', 'kesehatan', 'kesempatan', 'pekerjaan', 'titipan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:00+00:00,"['kebijakan', 'menghilangkan', 'kemiskinan', 'menambah', 'pendidikan', 'asuransi', 'kesehatan', 'kesempatan', 'pekerjaan', 'harapan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:00+00:00,"['mengadopsi', 'program', 'mengurangi', 'kemiskinan', 'memajukan', 'pendidikan', 'asuransi', 'kesehatan', 'peluang', 'usaha', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:00+00:00,"['mengadopsi', 'program', 'menaikkan', 'kemakmuran', 'menambah', 'pendidikan', 'asuransi', 'kesehatan', 'peluang', 'usaha', 'titipan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:00+00:00,"['program', 'yg', 'menaikkan', 'kemakmuran', 'meningkatkan', 'pendidikan', 'asuransi', 'kesehatan', 'lapangan', 'pekerjaan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:00+00:00,"['kebijakan', 'menaikkan', 'kemakmuran', 'meningkatkan', 'sekolah', 'asuransi', 'kesehatan', 'kesempatan', 'pekerjaan', 'titipan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:00+00:00,"['program', 'yg', 'mengurangi', 'kemiskinan', 'menambah', 'pendidikan', 'asuransi', 'kesehatan', 'peluang', 'pekerjaan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:00+00:00,"['mengadopsi', 'program', 'mengurangi', 'kemiskinan', 'memajukan', 'sekolah', 'asuransi', 'kesehatan', 'kesempatan', 'usaha', 'titipan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:00+00:00,"['kebijakan', 'yg', 'mengurangi', 'kemiskinan', 'menambah', 'sekolah', 'asuransi', 'kesehatan', 'peluang', 'usaha', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:00+00:00,"['kebijakan', 'yg', 'mengurangi', 'kemiskinan', 'menambah', 'pendidikan', 'asuransi', 'kesehatan', 'kesempatan', 'usaha', 'harapan', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:00+00:00,"['kebijakan', 'menaikkan', 'kemakmuran', 'memajukan', 'pendidikan', 'asuransi', 'kesehatan', 'kesempatan', 'pekerjaan', 'titipan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:00+00:00,"['kebijakan', 'yg', 'mengurangi', 'kemiskinan', 'meningkatkan', 'pendidikan', 'asuransi', 'kesehatan', 'peluang', 'usaha', 'harapan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:00+00:00,"['kebijakan', 'mengurangi', 'kemiskinan', 'memajukan', 'sekolah', 'asuransi', 'kesehatan', 'lapangan', 'usaha', 'harapan', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:00+00:00,"['program', 'mengurangi', 'kemiskinan', 'meningkatkan', 'pendidikan', 'asuransi', 'kesehatan', 'kesempatan', 'usaha', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:00+00:00,"['program', 'menaikkan', 'kemakmuran', 'meningkatkan', 'sekolah', 'asuransi', 'kesehatan', 'peluang', 'usaha', 'masyarakat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 12:30:00+00:00,"['program', 'menaikkan', 'kesejahteraan', 'memajukan', 'pendidikan', 'asuransi', 'kesehatan', 'lapangan', 'usaha', 'rakyat', 'prabowo', 'delapansmangat', 'utkmasadepan', 'majuinnkri', 'barengpakbowo']",2
2023-09-21 11:32:13+00:00,"['pengusaha', 'as', 'hadapi', 'lonjakan', 'biaya', 'asuransi', 'kesehatan', 'terbesar', 't', 'co', 'kbriivbwm']",1
2023-09-21 11:22:46+00:00,"['asuransi', 'kesehatan', 'tuh', 'mencakup', 'nya']",0
2023-09-21 10:13:16+00:00,"['contoh', 'asuransi', 'kesehatan', 'all', 'anz', 'yg', 'dibayarkan', 'perusahaan', 'fasilitas', 'kesehatan', 'tambahan', 'utk', 'karyawan', 'bp', 's', 'kesehatan']",1
2023-09-21 09:11:43+00:00,"['aia', 'aia', 'indonesia', 'asuransi', 'unit', 'link', 'tips', 'self', 'healing', 'menjaga', 'kesehatan', 'mental', 'product', 'produk', 'unit', 'link', 'tumbuh', 'pandemi', 'yuk', 'simak', 'prita', 'ghozi', 'peningkatan', 'kepercayaan', 'produk', 't', 'co', 'ztnwuttiv']",2
2023-09-21 09:08:56+00:00,"['pertimbangannya', 'resign', 'krn', 'udah', 'rumah', 'biaya', 'sekolah', 'anak', 'udah', 'asuransi', 'kesehatan', 'dll', 'tinggal', 'atur', 'gmn', 'keluarga', 'anak', 'cari', 'penghasilan', 'yg', 'sehari', 'plus', 'keperluan', 'mendesak']",4
2023-09-21 08:32:04+00:00,"['gak', 'yg', 'apkh', 'badan', 'sehat', 'usaha', 'lancar', 'keluarga', 'menopang', 'bgm', 'kalo', 'situasi', 'kondisi', 'sulit', 'hubungi', 'konsultan', 'keuangan', 'amp', 'asuransi', 'kesehatan', 'whatsapp', 't', 'co', 'fhmjhyiqa']",2
2023-09-21 08:16:29+00:00,"['asuransi', 'tenaga', 'kerja', 'kesehatan', 'mental', 'sih', 'la']",0
2023-09-21 08:06:04+00:00,"['tabungan', 'bertahun', 'habis', 'seminggu', 'kalo', 'ngga', 'asuransi', 'kesehatan', 'bukti', 'klien', 'ku', 'biaya', 'pengobatan', 'operasi', 'miom', 'rpjuta', 'full', 'ditanggung', 'asuransi', 'kesehatan', 'murni', 'miultimate', 'healthcare', 'manulife', 'langsung', 'pake', 'kartu', 'bebas', 'pilih', 'dokter', 'bagus', 'bebas', 'pilih', 'rumah', 'sakit', 't', 'co', 'tysvzuljnu']",2
2023-09-21 07:50:42+00:00,"['sahabat', 'kesehatan', 'berharga', 'memiliki', 'asuransi', 'kesehatan', 'bentuk', 'ikhtiar', 'menjaga', 'keuangan', 'sehat', 'biaya', 'kesehatan', 'pastikan', 'sahabat', 'keluarga', 'memiliki', 'perlindungan', 'asuransi', 'kesehatan', 'ya', 'ikhtiarmenjaga', 't', 'co', 'glxdsphwj']",2
2023-09-21 04:39:11+00:00,"['hai', 'kak', 'premi', 'asuransi', 'kesehatan', 'dibayarkan', 'pemberi', 'kerja', 'iya', 'sesuai', 'ketentuan', 'pj', 'menghitung', 'pph', 'pasal', 'premi', 'digabungkan', 'penghasilan', 'bruto', 'dibayarkan', 'pemberi', 'kerja', 'pegawai', 'tks', 'padi']",1
2023-09-21 04:23:16+00:00,"['loker', 'pt', 'asuransi', 'reliance', 'marketing', 'min', 's', 'jurusan', 'relidoc', 'bidan', 'perawat', 'apoteker', 'kesehatan', 'masyarakat', 'setara', 'claim', 'bidan', 'perawat', 'apoteker', 'kesmas', 'setara', 'hotline', 'bidan', 'perawat', 'apoteker', 'kesmas', 'setara', 'cek', 'informasi', 'selengkapnya', 't', 'co', 'eabcynumtm', 't', 'co', 'nvijnqid']",2
2023-09-21 03:54:38+00:00,"['please', 'let', 'him', 'decide', 'to', 'come', 'or', 'not', 'pahamilah', 'ya', 'sistem', 'kerja', 'indo', 'nine', 'to', 'five', 'ga', 'kaya', 'sistem', 'kerja', 'orang', 'korea', 'sbg', 'idol', 'udah', 'd', 'supply', 'vitamin', 'dokter', 'asuransi', 'kesehatan', 'jam', 'kerja', 'yg', 'ga', 'kaya']",2
2023-09-21 02:24:35+00:00,"['cegah', 'risiko', 'obesitas', 'gaya', 'hidup', 'sehat', 'asuransi', 'kesehatan', 't', 'co', 'lgpxvmss']",2
2023-09-20 17:09:18+00:00,"['hallo', 'kak', 'allianz', 'kakaknya', 'ausbildung', 'pastinya', 'asuransi', 'kesehatan', 'mencakup', 'eropa', 'allianz', 'kak', 'plan', 'smartlink', 'protection', 'prime', 'coveragenya', 'dunia', 'kecuali', 'as', 'kakaknya', 'dm', 'wa', 'yaa']",2
2023-09-20 13:59:13+00:00,"['jaminan', 'asuransi', 'kesehatan', 'bro']",2
2023-09-20 13:41:39+00:00,"['pengen', 'ortu', 'berduit', 'dibayarin', 'asuransi', 'kesehatan', 'kuliahnya', 'deh']",4
2023-09-20 13:34:31+00:00,"['donatur', 'ngasih', 'asuransi', 'kesehatan', 'nana', 'kayaknya', 'kasian', 'asam', 'lambungnya']",0
2023-09-20 12:16:31+00:00,"['claim', 'asuransi', 'kesehatan', 'engga', 'ya', 'takut', 'keracunan', 'nanggung', 'biaya']",0
2023-09-20 11:26:41+00:00,"['dateng', 'o', 'pagi', 'jam', 'jm', 'wes', 'disana', 'jam', 'segitu', 'antri', 'dowo', 'tes', 'kesehatan', 'dket', 'sim', 'beli', 'map', 'foto', 'copy', 'ktp', 'bawak', 'bolpen', 'uang', 'minim', 'rb', 'gae', 'jaga', 'lek', 'pas', 'disuruh', 'ambil', 'asuransi']",2
